cardID,username,email,prename,surname,birthDate,sex,validityDate,state,,rights,street,postcode,city
tk28mmhz,GerStr,GeSt0044@stud.hs-kl.de,Gerlinde,Striebitz,1989-02-03,diverse,2021-02-27,inactive,,admin,Corinna-Heuser-Ring 67,96639,Saulgau
mjix4huc,MadHer,MaHe0056@stud.hs-kl.de,Madeleine,Herve,2008-11-12,female,2021-05-11,active,,user,Aumannallee 9,23179,Luckau
gfkm321k,DorHei,DoHe0058@stud.hs-kl.de,Dorina,Hein,2000-09-06,female,2020-06-25,active,,admin,Ida-Kobelt-Allee 58,20228,Gelnhausen
jkxnqrna,VérPic,VéPi0043@stud.hs-kl.de,Véronique,Pichon,1987-08-30,male,2020-02-10,banned,,admin,Ditschlerinplatz 02,63407,Heinsberg
tfxaf2m9,JohRei,JoRe0078@stud.hs-kl.de,John,Reilly,2009-03-15,diverse,2021-02-27,banned,,user,Ricarda-Vollbrecht-Straße 2,84140,Stuttgart
2ibhnpch,JosHar,JoHa0091@stud.hs-kl.de,Joséphine,Hardy,1974-02-17,female,2020-08-25,banned,,admin,Röhrdanzstr. 59,00032,Herford
fhv9upv7,ChrTes,ChTe0034@stud.hs-kl.de,Christine,Tessier,1980-06-29,male,2020-01-03,banned,,admin,Plathstraße 8,44139,Erbisdorf
j6c1j58y,MaiTru,MaTr0029@stud.hs-kl.de,Maik,Trupp,2006-11-04,diverse,2020-10-22,inactive,,admin,Rosenowring 64,16132,Plauen
7h8dl7of,RicOrt,RiOr0091@stud.hs-kl.de,Richard,Ortega,2009-11-20,male,2019-09-30,active,,admin,Birnbaumplatz 07,36169,Hofgeismar
81mztunl,MicJen,MiJe0053@stud.hs-kl.de,Michael,Jenkins,2015-01-22,male,2021-02-19,inactive,,user,Knappeweg 3/0,37313,Teterow
c21wq83d,FraHer,FrHe0046@stud.hs-kl.de,Franca,Hertrampf,1989-02-14,female,2019-09-26,inactive,,user,Rudolphallee 69,80808,Burgdorf
1bvg6wrz,JesDav,JeDa0023@stud.hs-kl.de,Jessica,Davis,1996-04-17,diverse,2019-07-31,banned,,admin,Thanelring 28,32760,Altötting
8fgc7buq,HanLöf,HaLö0013@stud.hs-kl.de,Hans-Albert,Löffler,2001-07-28,diverse,2021-05-08,active,,user,Patrik-Kramer-Ring 020,97011,Großenhain
51yze8if,TriVid,TrVi0047@stud.hs-kl.de,Tristan,Vidal,1982-06-25,female,2019-12-01,inactive,,user,Schweitzergasse 50,22092,Bitterfeld
s12jji7i,AndLop,AnLo0032@stud.hs-kl.de,André,Lopez,1972-12-09,female,2020-09-21,active,,admin,Junkengasse 3,73051,Helmstedt
917tpf9b,SibSöl,SiSö0077@stud.hs-kl.de,Sibille,Sölzer,2013-06-09,female,2020-09-13,inactive,,user,Anthony-Weimer-Gasse 8/4,29389,Mallersdorf
wrolrn2h,DanBoy,DaBo0002@stud.hs-kl.de,Daniel,Boyer,2003-11-24,male,2019-12-26,inactive,,user,Eckhard-Matthäi-Allee 5/6,87398,Bautzen
kuqglis3,JanHöf,JaHö0091@stud.hs-kl.de,Janet,Höfig,2005-09-15,male,2019-11-07,inactive,,user,Eberhard-Löchel-Gasse 9/8,27585,Günzburg
b6ye99ji,BorDit,BoDi0094@stud.hs-kl.de,Boris,Ditschlerin,2004-09-11,female,2021-02-04,banned,,user,Holzapfelplatz 642,71037,Bamberg
odtva9im,ClaImb,ClIm0006@stud.hs-kl.de,Claudine,Imbert,2001-06-26,male,2019-10-30,inactive,,user,Süßebierring 5/5,98229,Pasewalk
y7yc5pph,JacBry,JaBr0087@stud.hs-kl.de,Jack,Bryant,1986-02-01,female,2020-11-13,active,,user,Kathi-Ziegert-Weg 57,40764,Bischofswerda
0xq7453g,KylRod,KyRo0028@stud.hs-kl.de,Kyle,Rodriguez,2005-06-05,diverse,2019-10-05,active,,admin,Gesine-Reichmann-Gasse 1/1,29592,Dessau
azdxt0bj,RicVil,RiVi0019@stud.hs-kl.de,Richard,Villa,1999-11-20,female,2020-09-08,inactive,,user,Bernd-Seip-Gasse 5,80632,Iserlohn
9tzlflix,YveCle,YvCl0091@stud.hs-kl.de,Yves,Clerc,1994-03-30,male,2020-10-28,banned,,user,Hans-Dieter-Bohlander-Straße 7/4,43881,Mayen
4ul5x50v,ErhHen,ErHe0064@stud.hs-kl.de,Erhardt,Hendriks,1988-07-15,male,2020-07-30,banned,,admin,Losekannweg 356,92706,Fürstenfeldbruck
xcev6y6e,PatJac,PaJa0091@stud.hs-kl.de,Patricia,Jacobs,1995-09-26,male,2020-10-23,inactive,,admin,Junckplatz 0,59660,Königs Wusterhausen
8hs5dpef,VivTru,ViTr0035@stud.hs-kl.de,Viviane,Trupp,1998-12-06,male,2021-04-21,inactive,,admin,Gierschnerweg 6,98656,Apolda
a9uj0t9r,AlwSta,AlSt0029@stud.hs-kl.de,Alwin,Stahr,1988-11-15,diverse,2020-03-11,inactive,,admin,Kitzmannring 6/1,05409,Potsdam
5dptgnkn,HelSal,HeSa0099@stud.hs-kl.de,Hella,Salz,1987-01-03,diverse,2020-03-17,inactive,,user,Edwin-Ruppert-Allee 105,66117,Ilmenau
op3ghflq,JamLea,JaLe0012@stud.hs-kl.de,James,Leach,2004-02-04,diverse,2019-12-28,inactive,,admin,Schenkstr. 8/3,36752,Badoberan
m48sat9i,HanSch,HaSc0064@stud.hs-kl.de,Hans-Karl,Scholl,1972-01-11,male,2020-02-07,inactive,,user,Liane-Hendriks-Allee 1/7,95872,Gransee
zgn0p32f,RacJon,RaJo0062@stud.hs-kl.de,Rachel,Jones,2016-04-27,male,2019-12-31,banned,,user,Mülichengasse 43,70864,Moers
ub21ume3,BruStr,BrSt0097@stud.hs-kl.de,Brunhilde,Striebitz,2015-09-28,male,2020-02-08,inactive,,admin,Schleichplatz 5/2,88830,Bad Langensalza
xb5u1jor,HenOli,HeOl0094@stud.hs-kl.de,Henriette,Olivier,1971-04-29,male,2020-11-12,banned,,user,Gerlinde-Häring-Gasse 780,96804,Fallingbostel
dof1eek9,TarTra,TaTr0062@stud.hs-kl.de,Tara,Tran,2008-12-25,diverse,2021-06-22,active,,admin,Kaulallee 292,59057,Wolgast
xqzentfq,SylBli,SyBl0005@stud.hs-kl.de,Sylvie,Blin,2009-06-29,female,2019-10-31,active,,user,Margrafgasse 79,18884,Wanzleben
ogvlrgis,EitAtz,EiAt0093@stud.hs-kl.de,Eitel,Atzler,1986-09-02,diverse,2019-11-17,active,,admin,Mudering 2/5,58467,Germersheim
si52iq2e,ÉdiDel,ÉdDe0081@stud.hs-kl.de,Édith,Delattre,1983-02-18,female,2020-12-27,banned,,user,Leopold-Striebitz-Platz 1,25458,Konstanz
9aktaio4,DenPag,DePa0034@stud.hs-kl.de,Denis,Pages,1986-11-09,male,2020-03-17,inactive,,user,Gerhard-Ruppersberger-Gasse 7/1,45237,Bad Langensalza
77fvul7m,UlrWoh,UlWo0048@stud.hs-kl.de,Ulrike,Wohlgemut,1970-12-07,male,2020-02-10,active,,admin,Jacob-Mude-Gasse 8/5,85747,Hagenow
8x8jaquo,AleCur,AlCu0001@stud.hs-kl.de,Alexis,Curtis,2001-02-01,male,2020-07-25,active,,user,Halina-Eimer-Ring 7/7,64358,Potsdam
w7crb6dd,HeaWil,HeWi0084@stud.hs-kl.de,Heather,Williams,1995-04-04,female,2021-05-26,active,,user,Preißplatz 7,39462,Viersen
2ws6vmd5,SibGie,SiGi0041@stud.hs-kl.de,Sibel,Gieß,1999-04-12,diverse,2019-09-17,inactive,,user,Mitschkeallee 1,77511,Kusel
ek3r5bnp,SilChr,SiCh0015@stud.hs-kl.de,Silvester,Christoph,1992-12-28,male,2021-02-15,active,,admin,Athanasios-Adler-Allee 77,47455,Gelnhausen
tu59wcg5,DiaVal,DiVa0023@stud.hs-kl.de,Diane,Vallee,2010-09-20,female,2020-11-12,inactive,,admin,Bergerplatz 0,95359,Ilmenau
n4bvj53y,RanJon,RaJo0042@stud.hs-kl.de,Randy,Jones,1974-02-16,female,2020-12-09,inactive,,admin,Junkallee 3/9,47152,Saulgau
9w9tk8ga,TylHam,TyHa0095@stud.hs-kl.de,Tyler,Hamilton,1974-08-06,male,2021-03-19,inactive,,user,Ottfried-Hornich-Platz 197,04491,Wittstock
51bpjb4z,GiuKna,GiKn0094@stud.hs-kl.de,Giuseppe,Knappe,2002-09-19,female,2021-01-11,active,,user,Baumstr. 7,63783,Magdeburg
r9a088xp,IwaZän,IwZä0003@stud.hs-kl.de,Iwan,Zänker,1976-04-01,diverse,2019-07-21,banned,,user,Mia-Barth-Allee 38,79298,Bad Brückenau
yu77rvc1,DonHow,DoHo0015@stud.hs-kl.de,Donna,Howard,2003-02-15,male,2019-09-10,banned,,user,Huhnplatz 2/3,72011,Gunzenhausen
ub2d2mah,MarTec,MaTe0093@stud.hs-kl.de,Marianne,Techer,2016-02-14,male,2021-06-08,inactive,,user,Jockelweg 067,60529,Viersen
byxwkmtz,AlpRoc,AlRo0047@stud.hs-kl.de,Alphonse,Roche,1993-11-08,female,2021-04-29,banned,,user,Hubert-Krause-Gasse 47,93165,Grevesmühlen
ipg7ceds,AleFis,AlFi0052@stud.hs-kl.de,Alexis,Fischer,2012-12-06,diverse,2020-11-09,inactive,,admin,Uli-Werner-Allee 979,86694,Stuttgart
mg1sa2ku,MirBol,MiBo0094@stud.hs-kl.de,Mirko,Bolzmann,2010-12-03,female,2019-12-22,banned,,admin,Josefine-Schäfer-Ring 6,57737,Dresden
q9ft7ea4,MicCra,MiCr0096@stud.hs-kl.de,Michael,Crawford,1984-06-28,diverse,2020-11-28,active,,user,Alwine-Martin-Weg 1/5,90268,Lippstadt
rcp3zvoy,LilRoh,LiRo0032@stud.hs-kl.de,Liliana,Roht,1990-08-26,female,2020-02-26,inactive,,admin,Döringstr. 7,67064,Rudolstadt
u1eqfhn0,GenTur,GeTu0092@stud.hs-kl.de,Geneviève,Turpin,1998-09-17,diverse,2020-04-10,active,,user,Helen-Thanel-Straße 4/6,05389,Pritzwalk
g1okl5ox,JudFli,JuFl0071@stud.hs-kl.de,Judith,Fliegner,2006-01-29,diverse,2019-11-04,banned,,user,Ditschlerinweg 9/2,24550,Augsburg
zz6sn92y,TraCra,TrCr0042@stud.hs-kl.de,Tracy,Crawford,2001-12-02,diverse,2020-01-12,inactive,,user,Dowergring 3/1,62469,Potsdam
3gnyj62o,ZacHam,ZaHa0048@stud.hs-kl.de,Zachary,Hamilton,1982-11-23,male,2020-02-25,active,,admin,Gilbert-Schenk-Gasse 255,90011,Klötze
tk58hvlm,LauLev,LaLe0055@stud.hs-kl.de,Laure,Leveque,2007-04-25,diverse,2020-06-12,banned,,admin,Baumring 8/3,97970,Guben
4ulk4v26,AimTor,AiTo0078@stud.hs-kl.de,Aimée,Torres,2018-10-25,diverse,2019-10-04,inactive,,admin,Fritschstraße 0/6,19715,Illertissen
82sl62we,KarZän,KaZä0065@stud.hs-kl.de,Karl-Georg,Zänker,2001-01-20,male,2019-08-02,banned,,user,William-Fliegner-Straße 82,86651,Eichstätt
h7vqamkm,RobRus,RoRu0023@stud.hs-kl.de,Robert,Russell,2010-04-10,male,2020-06-08,active,,user,Philomena-Hübel-Allee 68,31609,Ilmenau
zg4aorp4,AnnCol,AnCo0093@stud.hs-kl.de,Anna,Colon,2013-04-25,male,2021-04-04,banned,,user,Trubinallee 870,36360,Meißen
fz7dgy3o,VerSte,VeSt0048@stud.hs-kl.de,Veronica,Steinberg,1989-10-22,female,2020-07-13,banned,,user,Geislerstr. 2,57683,Stendal
c3b3366o,MarGil,MaGi0099@stud.hs-kl.de,Martine,Gillet,1988-07-27,male,2020-09-17,inactive,,user,Erdogan-Klingelhöfer-Straße 44,19884,Strasburg
4upbt542,RebOrr,ReOr0003@stud.hs-kl.de,Rebecca,Orr,2006-01-31,female,2019-09-26,inactive,,admin,Hanns-Mude-Straße 9,65292,Leipziger Land
bbhqs3xb,GioWir,GiWi0051@stud.hs-kl.de,Giorgio,Wirth,2017-08-19,male,2020-12-07,banned,,user,Bruderring 1,92624,Ludwigslust
vwo13myv,DerHer,DeHe0009@stud.hs-kl.de,Derrick,Hernandez,1976-01-05,female,2019-09-01,inactive,,admin,Häringplatz 4,28229,Hettstedt
o43vn9ho,FréLau,FrLa0055@stud.hs-kl.de,Frédéric,Laurent,1983-09-21,male,2020-01-20,active,,admin,van der Dussenstr. 4/2,80156,Zerbst
wv1uyd8y,NicSch,NiSc0016@stud.hs-kl.de,Nicholas,Schneider,2021-05-02,female,2020-02-25,inactive,,admin,Blochgasse 2,23368,Hagenow
xw2ah5z4,WilGil,WiGi0023@stud.hs-kl.de,William,Gillet,2010-02-22,diverse,2019-10-08,banned,,admin,Ziegertallee 574,39434,Jessen
0cm1aivj,GioRei,GiRe0047@stud.hs-kl.de,Giorgio,Reinhardt,1982-02-24,female,2020-11-23,inactive,,user,Catherine-Mühle-Ring 17,50036,Gifhorn
bzkcrwwz,CheNix,ChNi0088@stud.hs-kl.de,Cheryl,Nixon,1987-09-16,male,2021-01-17,banned,,user,Ingo-Ruppersberger-Straße 592,96699,Eisenach
esjm5r54,EugRem,EuRe0025@stud.hs-kl.de,Eugène,Remy,2015-05-08,diverse,2021-01-02,banned,,user,Nora-Stroh-Straße 5,56187,Marienberg
a1qhv42o,MelSta,MeSt0014@stud.hs-kl.de,Melissa,Stanley,2016-11-08,female,2021-03-24,banned,,admin,Ivo-Steinberg-Weg 2,41642,Hohenstein-Ernstthal
y58l7dh3,StePer,StPe0069@stud.hs-kl.de,Stephen,Perkins,1993-02-12,diverse,2020-11-12,active,,admin,Beate-Gertz-Allee 592,86901,Feuchtwangen
tufv620q,ChrKre,ChKr0039@stud.hs-kl.de,Christiana,Krebs,2011-08-11,male,2021-02-14,banned,,admin,Ignaz-Ullmann-Weg 3,97246,Stade
2ivp926c,DanCoo,DaCo0056@stud.hs-kl.de,Daniel,Cooper,2000-03-19,female,2020-10-20,inactive,,user,Ina-Loos-Ring 02,41174,Göppingen
tgkoxu6o,VerEtz,VeEt0012@stud.hs-kl.de,Veronika,Etzler,1982-01-06,female,2021-03-16,banned,,admin,Roskothgasse 5,53945,Eichstätt
w57dz4lo,NevKos,NeKo0038@stud.hs-kl.de,Nevenka,Kostolzin,1999-03-10,male,2019-09-13,inactive,,user,Sieringgasse 2,06002,Parchim
n62eu71e,FraZob,FrZo0039@stud.hs-kl.de,Franz,Zobel,1972-05-04,female,2020-10-30,inactive,,user,Gisbert-Weinhage-Gasse 25,98819,Gunzenhausen
yl19od0o,PauRoc,PaRo0095@stud.hs-kl.de,Paulette,Roche,1995-04-16,diverse,2019-11-05,banned,,user,Rohlederstraße 89,50158,Göppingen
qvgif21k,KatMon,KaMo0073@stud.hs-kl.de,Kathryn,Montgomery,1976-02-29,male,2020-04-09,inactive,,user,Geiselstr. 1/4,11561,Demmin
j47hgx6b,AimRoy,AiRo0086@stud.hs-kl.de,Aimé,Roy,2001-05-12,male,2019-09-29,banned,,user,Gloria-Ruppersberger-Straße 2/7,31946,Bad Langensalza
lkjqroji,SanLow,SaLo0097@stud.hs-kl.de,Sandra,Lowe,1974-10-19,female,2019-11-17,active,,admin,Marco-Budig-Allee 21,29434,Hildesheim
pnmzm0ux,DebNic,DeNi0051@stud.hs-kl.de,Debbie,Nichols,1979-07-06,female,2021-05-25,banned,,admin,Dursun-Ruppersberger-Straße 760,36909,Wittstock
5l85ehlb,MaxRud,MaRu0039@stud.hs-kl.de,Maxim,Rudolph,2009-11-30,female,2021-02-01,inactive,,admin,Ernstring 1,26256,Zossen
zffp1ic3,CécSam,CéSa0086@stud.hs-kl.de,Cécile,Samson,2000-05-02,male,2020-10-01,banned,,user,Swen-Weitzel-Allee 728,94805,Hohenstein-Ernstthal
l4vx8hua,MarCar,MaCa0097@stud.hs-kl.de,Marthe,Carpentier,2014-12-24,female,2020-09-16,inactive,,admin,Chantal-Häring-Straße 449,27551,Wolfenbüttel
evrwvawc,IsaEvr,IsEv0086@stud.hs-kl.de,Isaac,Evrard,1984-01-12,female,2020-09-17,active,,user,Traute-Hauffer-Weg 4,86012,Delitzsch
s81l37xx,SteGud,StGu0053@stud.hs-kl.de,Stefanie,Gude,2016-11-14,female,2021-05-09,banned,,admin,Walterallee 722,39326,Reutlingen
erxhx1na,ChrLed,ChLe0022@stud.hs-kl.de,Christine,Ledoux,2015-02-23,female,2021-03-21,banned,,user,Stahrring 32,51045,Freudenstadt
37vlq0ze,InèBon,InBo0096@stud.hs-kl.de,Inès,Bonneau,1992-09-20,male,2021-06-19,inactive,,user,Eimerweg 5,51685,Belzig
bvv1mqkt,JeaRoc,JeRo0084@stud.hs-kl.de,Jeanne,Roche,1990-11-23,female,2020-01-05,inactive,,admin,Häringweg 9/8,65194,Helmstedt
owd5k35i,ShaFra,ShFr0006@stud.hs-kl.de,Shawn,Francis,1989-01-12,male,2020-04-25,active,,admin,Lorchgasse 2/1,74253,Schweinfurt
pgmtulmy,GotHen,GoHe0047@stud.hs-kl.de,Gottfried,Henk,2007-05-10,male,2021-01-05,inactive,,user,Susanne-Lübs-Platz 3,06761,Kronach
2fkbmtfb,CasWil,CaWi0009@stud.hs-kl.de,Cassandra,Willis,2000-03-28,male,2020-05-24,banned,,user,Holtplatz 407,46019,Gunzenhausen
a6dirx65,JosBro,JoBr0049@stud.hs-kl.de,Joseph,Brooks,1970-09-01,diverse,2019-08-27,active,,admin,Ehlertring 7/1,94507,Duderstadt
imkdcywg,JohYou,JoYo0033@stud.hs-kl.de,John,Young,2020-03-18,male,2020-09-09,banned,,admin,Erik-Dehmel-Allee 2,03646,Ilmenau
3miln23h,HeiHes,HeHe0022@stud.hs-kl.de,Heidemarie,Hesse,1970-08-25,diverse,2020-12-25,active,,user,Rosemannallee 6/3,70057,Kehl
e88qmeou,HilBer,HiBe0065@stud.hs-kl.de,Hildburg,Berger,2009-06-02,female,2019-10-23,inactive,,user,Wendeallee 7,85338,Hainichen
g9invij8,CapBou,CaBo0093@stud.hs-kl.de,Capucine,Boulay,1997-08-11,female,2020-06-18,banned,,admin,Jann-Etzold-Platz 7/2,58048,Biedenkopf
95k0pc85,CamDa ,CaDa0033@stud.hs-kl.de,Camille,Da Costa,2012-03-29,female,2020-05-01,banned,,admin,Vollbrechtweg 921,65956,Güstrow
d85wpmja,AleSch,AlSc0099@stud.hs-kl.de,Alex,Scholz,1997-05-03,male,2020-05-07,banned,,admin,Krokerstraße 9/5,14826,Kusel
jxccbqno,GriHor,GrHo0073@stud.hs-kl.de,Grit,Hornig,1992-08-25,female,2020-06-17,inactive,,user,Aleksandr-Käster-Platz 9/1,93024,Säckingen
xtvtxb1v,JohCow,JoCo0046@stud.hs-kl.de,John,Cowan,2005-08-12,diverse,2020-05-05,banned,,admin,Schollweg 127,83334,Germersheim
jenwpy7i,CatKoc,CaKo0073@stud.hs-kl.de,Catrin,Koch,2015-04-27,female,2020-01-29,active,,admin,Rognerweg 335,21090,Wittenberg
oeklrsiq,PatBar,PaBa0002@stud.hs-kl.de,Patricia,Baron,1980-10-26,female,2020-10-31,banned,,user,Jo-Kensy-Weg 1/7,15280,Eilenburg
yvn07cej,ChrMun,ChMu0055@stud.hs-kl.de,Christophe,Munoz,1985-06-11,male,2020-06-15,inactive,,admin,Süßebierweg 560,46651,Ludwigslust
xgyb6mth,YveKos,YvKo0028@stud.hs-kl.de,Yvette,Kostolzin,2015-08-13,diverse,2021-04-06,banned,,admin,Horst-Dieter-Zimmer-Weg 5,59785,Cuxhaven
7k8kd0n9,StéBer,StBe0004@stud.hs-kl.de,Stéphanie,Bertin,1977-01-05,female,2021-06-10,banned,,admin,Tlustekring 49,73910,Neustadtner Waldnaab
7v76ndp8,MarGue,MaGu0067@stud.hs-kl.de,Maria,Guerrero,1974-09-30,male,2021-06-17,active,,admin,Mälzerplatz 765,22986,Altentreptow
5t6a1n83,PatCol,PaCo0077@stud.hs-kl.de,Patricia,Collins,2003-08-09,diverse,2020-01-10,inactive,,admin,Martinweg 2/9,32886,Osterburg
2hgefpa6,MagGer,MaGe0047@stud.hs-kl.de,Maggie,Germain,2005-03-15,diverse,2019-08-02,banned,,user,Philippe-Gehringer-Gasse 8,68972,Kronach
k2ldpqtn,JenRid,JeRi0069@stud.hs-kl.de,Jenny,Riddle,1979-10-14,male,2020-07-22,active,,admin,George-Bruder-Allee 81,28094,Dinslaken
xjmeijgk,MicDav,MiDa0098@stud.hs-kl.de,Michele,Davis,2001-04-12,diverse,2019-12-25,active,,admin,Wirthgasse 328,69406,Meiningen
zlamtxbp,HeiGut,HeGu0008@stud.hs-kl.de,Heinz Dieter,Gute,2006-07-22,diverse,2019-10-20,banned,,user,Sören-Etzler-Gasse 1,53367,Lemgo
ekb69833,AntRos,AnRo0095@stud.hs-kl.de,Anthony,Rose,2012-01-01,diverse,2020-11-02,inactive,,user,Artur-Weitzel-Ring 599,74486,Neuss
mda3pope,DanMar,DaMa0066@stud.hs-kl.de,Daniel,Marty,1996-02-25,male,2019-10-09,inactive,,user,Gerti-Klemm-Platz 91,51754,Monschau
i2dpy33n,EdeLin,EdLi0054@stud.hs-kl.de,Edeltrud,Linke,1995-04-14,female,2021-04-20,inactive,,admin,Gitte-Gotthard-Ring 3/5,49947,Göppingen
o5ufm2bo,SusGue,SuGu0067@stud.hs-kl.de,Susan,Guerin,1987-06-04,diverse,2019-08-24,inactive,,user,Holtstr. 6/9,87297,Roth
0gw4biwp,ZenBol,ZeBo0095@stud.hs-kl.de,Zenon,Bolander,2009-01-28,diverse,2019-07-18,banned,,user,Beyerstraße 5,87382,Göttingen
9xvvuhlh,MeiTru,MeTr0075@stud.hs-kl.de,Meik,Trupp,1995-11-13,diverse,2021-01-09,inactive,,user,Kay-Uwe-Stiebitz-Ring 966,33502,Garmisch-Partenkirchen
aybm1irp,MarBod,MaBo0006@stud.hs-kl.de,Marianne,Bodin,1986-05-28,male,2021-05-27,inactive,,user,Korbinian-Weimer-Gasse 2,16259,Neustrelitz
ylogcorl,RacPow,RaPo0081@stud.hs-kl.de,Rachel,Powell,1993-10-16,diverse,2020-05-25,inactive,,admin,Ruppertweg 28,30832,Mainburg
qco5edcw,MicJoh,MiJo0099@stud.hs-kl.de,Michael,Johnson,1977-09-09,female,2021-07-05,active,,user,Fiebigstraße 8,63346,Schwäbisch Gmünd
0urfvshb,DavFau,DaFa0055@stud.hs-kl.de,David,Faure,2017-09-25,diverse,2021-04-04,banned,,admin,Gehringerring 0,99018,Kelheim
xyjg8wy5,DanHar,DaHa0047@stud.hs-kl.de,Daniel,Hardy,1984-05-10,male,2019-08-28,inactive,,user,Werneckestr. 513,58034,Reutlingen
g9t7f11l,MicDia,MiDi0064@stud.hs-kl.de,Michèle,Diaz,1993-07-23,diverse,2019-12-15,active,,user,Atzlerring 2/1,77759,Emmendingen
b3uqej8r,MetHen,MeHe0021@stud.hs-kl.de,Meta,Henck,1984-06-06,female,2020-04-24,banned,,admin,Lindauallee 0/8,00314,Ludwigsburg
dukv8baw,BerVal,BeVa0053@stud.hs-kl.de,Bernadette,Valette,1983-11-26,diverse,2020-03-05,banned,,user,Segebahnplatz 445,92953,Nauen
19cdmajq,TomLan,ToLa0074@stud.hs-kl.de,Tomas,Langern,2012-10-31,diverse,2020-09-10,inactive,,admin,Wagenknechtweg 18,05619,Hettstedt
n7dgxa4r,AntBri,AnBr0052@stud.hs-kl.de,Anthony,Briggs,2011-08-06,diverse,2020-10-26,banned,,admin,Margret-Ziegert-Gasse 1,53954,Altötting
4flukcyf,DanMcd,DaMc0005@stud.hs-kl.de,Daniel,Mcdonald,1994-02-19,diverse,2020-08-02,inactive,,user,Genoveva-Austermühle-Gasse 7/9,19323,Lüdenscheid
hd1ph3pu,LuiSch,LuSc0038@stud.hs-kl.de,Luise,Schottin,1976-01-25,male,2019-10-09,active,,user,Igor-Hethur-Platz 199,64087,Stuttgart
g2u73fg9,SuzMon,SuMo0028@stud.hs-kl.de,Suzanne,Monnier,2019-01-05,diverse,2021-02-28,inactive,,user,Thanelweg 5/9,29362,Merseburg
r96akfo8,GabHaa,GaHa0061@stud.hs-kl.de,Gabriella,Haase,2018-05-27,male,2020-05-28,active,,user,Metzgasse 9,46759,Pinneberg
t5cyznm0,HanHei,HaHe0005@stud.hs-kl.de,Hans-Martin,Hein,2011-04-24,diverse,2020-12-10,inactive,,admin,Alois-Heser-Platz 195,92456,Pegnitz
xfx8e3hz,DenRic,DeRi0075@stud.hs-kl.de,Denise,Richardson,1991-09-08,diverse,2021-01-01,inactive,,admin,Raphael-Mentzel-Allee 29,78989,Waren
mo8zmpe2,BenSta,BeSt0039@stud.hs-kl.de,Benjamin,Stanley,2019-02-23,diverse,2021-04-27,inactive,,user,Sölzerallee 59,86717,Königs Wusterhausen
mgchhowl,AleRem,AlRe0025@stud.hs-kl.de,Alex,Remy,1990-07-27,female,2020-05-09,banned,,user,Katherina-Bolander-Platz 2/0,01630,Greiz
yp5g22r9,LauDia,LaDi0044@stud.hs-kl.de,Laurence,Diallo,2016-03-02,male,2020-12-20,banned,,user,Schmidtkestr. 30,09842,Neustadt am Rübenberge
l1rmc8yw,RogWeb,RoWe0044@stud.hs-kl.de,Roger,Weber,2006-10-22,male,2019-10-09,inactive,,admin,Hermannring 6,84021,Weimar
yf5xgxc6,PauDum,PaDu0007@stud.hs-kl.de,Paul,Dumont,1991-07-29,female,2019-08-12,inactive,,user,Marcella-Vollbrecht-Platz 9,05670,Darmstadt
8hk8j0du,ConLeg,CoLe0018@stud.hs-kl.de,Constance,Legrand,1989-10-01,male,2021-03-26,active,,admin,Stiffelstraße 5/2,32912,Coburg
yeykwpce,TamSmi,TaSm0098@stud.hs-kl.de,Tamara,Smith,1986-09-06,male,2020-07-11,inactive,,user,Johan-Döhn-Gasse 9,89258,Soltau
tw067hld,MonCou,MoCo0026@stud.hs-kl.de,Monique,Courtois,2019-06-24,female,2020-12-13,inactive,,admin,Dariusz-Pieper-Ring 7/0,34345,Burg
jit8lyio,LouBak,LoBa0055@stud.hs-kl.de,Louis,Baker,2009-01-04,male,2019-08-31,inactive,,admin,Hans-Karl-Baum-Platz 6/3,65046,Burglengenfeld
dgzrdko0,AndHeb,AnHe0044@stud.hs-kl.de,Andrée,Hebert,1974-08-29,female,2019-08-13,inactive,,user,Hübelweg 994,48808,Gütersloh
sxuvfj7g,ChaVaz,ChVa0009@stud.hs-kl.de,Charles,Vazquez,1987-03-26,male,2021-02-16,banned,,user,Enrico-Faust-Weg 9/3,05616,Lübben
5yqc06n9,PatCou,PaCo0001@stud.hs-kl.de,Patrick,Coulon,1991-03-04,diverse,2021-06-05,banned,,user,Bruno-Kade-Platz 5/4,77803,Stadtroda
7rvoyvin,AmyJac,AmJa0059@stud.hs-kl.de,Amy,Jackson,1989-06-06,diverse,2021-03-23,banned,,user,Goran-Kühnert-Platz 2/3,05907,Bad Mergentheim
du9rv3vd,StéFra,StFr0084@stud.hs-kl.de,Stéphanie,Francois,1994-01-28,male,2020-11-20,active,,user,Hans-Peter-Ullrich-Allee 570,37237,Grimmen
lh8zzlp2,JosPer,JoPe0076@stud.hs-kl.de,Josette,Peron,2019-12-04,diverse,2021-03-05,inactive,,admin,Mosemannplatz 8,36802,Darmstadt
8sucdv42,MicFau,MiFa0067@stud.hs-kl.de,Michel,Faure,2003-08-11,male,2020-05-29,active,,admin,Zobelplatz 040,40517,Eisleben
fhyle3ze,ChrWoo,ChWo0091@stud.hs-kl.de,Christopher,Wood,2007-07-03,female,2021-03-26,banned,,admin,Schmiedeckering 0/6,40444,Böblingen
0h01r5vu,AshAll,AsAl0094@stud.hs-kl.de,Ashley,Allen,2016-06-14,female,2020-04-02,inactive,,admin,Börnerplatz 5/4,51418,Bernburg
