cardID,username,email,prename,surname,birthDate,sex,validityDate,state,,rights,street,postcode,city
xyqbbhkv,EriPau,ErPa0069@stud.hs-kl.de,Erica,Paul,1971-12-27,diverse,2019-12-23,active,,user,Rupert-Trüb-Straße 8/3,73033,Magdeburg
u16bu9ix,DenPeu,DePe0031@stud.hs-kl.de,Denise,Peukert,2019-07-13,male,2020-08-05,banned,,admin,Wähnerplatz 5/6,60937,Soest
btc4p5rt,FerBac,FeBa0016@stud.hs-kl.de,Ferdi,Bachmann,1972-06-23,male,2019-08-01,banned,,user,Kristine-Trub-Ring 3/1,63769,Donaueschingen
3qnfilmv,CecSch,CeSc0023@stud.hs-kl.de,Cecilia,Schottin,2017-02-24,female,2020-04-25,banned,,user,Meyerweg 643,70543,Ochsenfurt
jbzbss8n,MarHeu,MaHe0035@stud.hs-kl.de,Marica,Heuser,1976-12-23,female,2021-05-23,banned,,user,Galina-Jäkel-Weg 80,96436,Wittmund
17127wq0,AleMou,AlMo0011@stud.hs-kl.de,Alexandre,Moulin,1994-05-03,male,2019-12-26,active,,user,Mudegasse 2/3,89915,Lüdinghausen
v2foilqx,FedHör,FeHö0097@stud.hs-kl.de,Fedor,Hörle,2007-04-30,female,2021-02-21,inactive,,user,Buttering 83,12822,Herford
l2qm9pl1,RiaWoh,RiWo0005@stud.hs-kl.de,Ria,Wohlgemut,2003-10-08,male,2021-05-10,inactive,,admin,Vollbrechtstr. 0,29800,Günzburg
47iu4ad4,ArnZir,ArZi0019@stud.hs-kl.de,Arnim,Zirme,1976-05-17,diverse,2020-08-21,banned,,user,Beierweg 26,10961,Olpe
tl1izmb7,JesDou,JeDo0057@stud.hs-kl.de,Jessica,Douglas,2014-03-24,male,2019-09-04,banned,,admin,Trubstr. 9/4,79501,Ochsenfurt
20cj0sww,GerWul,GeWu0001@stud.hs-kl.de,Gertraud,Wulff,1997-02-09,female,2021-05-05,banned,,user,Pölitzstraße 63,30431,Burg
djl7qh4a,SylLoo,SyLo0009@stud.hs-kl.de,Sylke,Loos,2007-02-12,male,2021-06-06,inactive,,user,Eberthstr. 8,23633,Erfurt
dv4gz1wk,PhiSal,PhSa0009@stud.hs-kl.de,Philippe,Salmon,1976-11-19,diverse,2021-04-30,banned,,admin,Heide-Marie-Rosemann-Ring 2/2,84517,Calau
z6dihun0,MarSmi,MaSm0069@stud.hs-kl.de,Maria,Smith,1992-03-22,diverse,2020-09-14,active,,admin,Ludger-Bolnbach-Ring 240,28929,Wismar
wg4ip0sn,JérCol,JéCo0099@stud.hs-kl.de,Jérôme,Collin,2018-05-29,female,2020-09-22,inactive,,user,Peter-Junck-Weg 7,29290,Pirmasens
l5gf8yp6,DeaOco,DeOc0077@stud.hs-kl.de,Deanna,Oconnor,2008-09-20,diverse,2021-02-03,banned,,admin,Siegrun-Budig-Ring 69,63162,Kronach
vljk0wqf,KimLop,KiLo0087@stud.hs-kl.de,Kimberly,Lopez,1983-07-02,diverse,2021-06-19,banned,,user,Olaf-Matthäi-Gasse 6,39034,Stadtroda
txp55jqw,EmmTou,EmTo0019@stud.hs-kl.de,Emmanuelle,Toussaint,1971-09-19,diverse,2019-12-10,inactive,,admin,Heydrichring 7,75470,Grevenbroich
p2hvh8ye,AdrHaa,AdHa0062@stud.hs-kl.de,Adrian,Haase,2014-04-09,male,2020-12-13,inactive,,admin,Heinz-Joachim-Ehlert-Gasse 498,80046,Hamburg
nph963w4,GarFre,GaFr0062@stud.hs-kl.de,Gary,French,2019-05-06,female,2020-06-21,active,,user,Seidelweg 278,71782,Burg
tgu3oidt,MarHug,MaHu0042@stud.hs-kl.de,Marie,Hughes,1990-11-05,female,2021-06-22,inactive,,user,Döhnstr. 6/7,56379,Apolda
ft8daqpe,NatGre,NaGr0016@stud.hs-kl.de,Nath,Gregoire,2006-10-04,female,2020-02-19,inactive,,admin,Rebekka-Geißler-Straße 914,81077,Hammelburg
trplw0rq,ValLam,VaLa0082@stud.hs-kl.de,Valentine,Lambert,1986-05-09,female,2019-07-28,active,,admin,Florentine-Scholtz-Ring 452,75318,Wesel
7rxgzqoz,MarAug,MaAu0088@stud.hs-kl.de,Marthe,Auger,1984-12-11,diverse,2021-06-11,active,,admin,Kraushaarplatz 510,61659,Kyritz
kjg8loms,HelDör,HeDö0078@stud.hs-kl.de,Hellmut,Döring,1990-10-05,female,2019-12-12,active,,admin,Eric-Heinz-Allee 588,56151,Scheinfeld
4m8fu3h9,TimRod,TiRo0094@stud.hs-kl.de,Timothée,Rodriguez,1976-02-22,male,2020-09-03,banned,,admin,Evamaria-Bolander-Ring 4,93051,Eggenfelden
ou4itp5d,MarJun,MaJu0017@stud.hs-kl.de,Margrit,Junck,1998-04-10,diverse,2019-10-24,inactive,,admin,Tabea-Kaul-Ring 089,05964,Jülich
zo6xh2c8,OdeNev,OdNe0049@stud.hs-kl.de,Odette,Neveu,2014-07-24,female,2019-11-09,inactive,,admin,Maria-Theresia-Ditschlerin-Ring 239,67906,Hofgeismar
9qfzz78t,AdoSch,AdSc0041@stud.hs-kl.de,Adolfine,Schüler,2014-05-08,female,2020-10-07,active,,user,Schottinplatz 16,97572,Hechingen
67vs3ihz,AntMoo,AnMo0013@stud.hs-kl.de,Anthony,Moore,1999-03-15,female,2020-01-16,active,,admin,Schleichstraße 99,93631,Grevenbroich
42u6sma9,ÉloCou,ÉlCo0028@stud.hs-kl.de,Élodie,Couturier,2011-02-17,diverse,2019-09-22,banned,,user,Adolphring 770,69141,Kaiserslautern
cf6gsb32,YusWie,YuWi0004@stud.hs-kl.de,Yusuf,Wiek,2006-09-10,female,2020-10-31,inactive,,admin,Ernstweg 5,77353,Aschaffenburg
ke2143g2,CorKäs,CoKä0036@stud.hs-kl.de,Corinne,Käster,2008-03-21,male,2020-06-19,active,,admin,Schenkallee 77,67683,Viersen
p4q55086,SpeCar,SpCa0022@stud.hs-kl.de,Spencer,Carrillo,2016-01-11,female,2021-04-13,banned,,user,Pruschkeplatz 71,55837,Ludwigsburg
h82utnwt,KenRup,KeRu0026@stud.hs-kl.de,Kenan,Ruppersberger,2001-07-16,diverse,2021-07-01,active,,user,Briemergasse 95,95577,Angermünde
k1vg4we4,RenLe ,ReLe0045@stud.hs-kl.de,René,Le Roux,2014-01-19,female,2020-01-31,inactive,,admin,Zeki-Ebert-Allee 38,29523,Amberg
hcf4ipbe,JenMar,JeMa0063@stud.hs-kl.de,Jenny,Martin,2012-03-20,female,2020-06-01,inactive,,admin,Betty-Tröst-Weg 08,72250,Norden
6c3mz9h1,AutCoo,AuCo0091@stud.hs-kl.de,Autumn,Cook,1972-12-22,female,2019-09-02,banned,,user,Klaus-Linke-Platz 642,64585,Mallersdorf
ru8vg07m,MonPer,MoPe0078@stud.hs-kl.de,Monique,Perrot,1982-11-24,diverse,2020-05-28,active,,user,Istvan-Hövel-Gasse 6,85687,Hildesheim
zmzf6p19,BerThi,BeTh0003@stud.hs-kl.de,Bernadette,Thierry,1983-06-24,diverse,2020-07-22,banned,,user,Hardy-Mosemann-Ring 7/1,93963,Ilmenau
xqtt5tds,DawCar,DaCa0033@stud.hs-kl.de,Dawn,Carrillo,2008-02-22,diverse,2019-10-18,active,,admin,Sylvio-Kreusel-Platz 0/6,65411,Schleiz
w5bozv4t,OliGui,OlGu0055@stud.hs-kl.de,Olivie,Guillou,1973-03-29,diverse,2020-03-07,active,,admin,Saban-Gerlach-Platz 83,28891,Bergzabern
lsyn7qpd,EliFin,ElFi0017@stud.hs-kl.de,Elizabeth,Finley,1991-12-29,female,2021-02-26,banned,,user,Eggert-Seifert-Weg 67,90941,Teterow
sa8357vn,GunHet,GuHe0031@stud.hs-kl.de,Gundel,Hethur,1997-06-12,female,2020-11-22,inactive,,user,Schmidtkestraße 11,39880,Ebermannstadt
214sm5um,SülVol,SüVo0007@stud.hs-kl.de,Süleyman,Vollbrecht,1994-04-28,diverse,2020-03-02,banned,,admin,Ilja-Mude-Platz 79,66297,Apolda
l9zky85z,ÉliGau,ÉlGa0041@stud.hs-kl.de,Élise,Gauthier,1971-01-28,female,2020-06-04,banned,,user,Mesut-Stiffel-Ring 722,47149,Bruchsal
7tkkn50j,EriZob,ErZo0024@stud.hs-kl.de,Erik,Zobel,2000-02-15,male,2020-10-26,active,,user,Dino-Sölzer-Weg 18,95061,Querfurt
hg0n07uz,ChrCha,ChCh0076@stud.hs-kl.de,Christopher,Charles,1998-01-08,female,2021-02-04,banned,,user,Anthony-Hövel-Platz 8/8,51894,Kehl
zpyubfke,OdeCle,OdCl0065@stud.hs-kl.de,Odette,Clerc,1974-06-12,female,2019-09-24,banned,,user,Köhlerplatz 5,63024,Saulgau
5gcc8zut,SloJüt,SlJü0071@stud.hs-kl.de,Slobodan,Jüttner,1985-05-18,male,2020-03-30,inactive,,user,Jäkelring 3/5,82079,Eberswalde
mp8wzmfh,FelJam,FeJa0052@stud.hs-kl.de,Felicia,James,1999-02-28,diverse,2020-11-04,active,,admin,Ehlertweg 1,16546,Erbisdorf
p1picsb2,RosTäs,RoTä0025@stud.hs-kl.de,Roswita,Täsche,1998-01-18,female,2020-01-08,inactive,,user,Zorbachallee 7,00484,Sankt Goar
s1jy10hw,DinTra,DiTr0066@stud.hs-kl.de,Dino,Trapp,1977-09-22,diverse,2020-07-25,active,,user,Klara-Fliegner-Straße 45,09277,Gera
0vwa5kx2,OxaHam,OxHa0071@stud.hs-kl.de,Oxana,Hamann,1996-02-13,male,2021-05-14,banned,,user,Kostolzinallee 915,02583,Altentreptow
0anqh631,GotHen,GoHe0004@stud.hs-kl.de,Gottlob,Henk,1988-11-15,diverse,2021-05-10,inactive,,user,Henkallee 0,21770,Husum
0vr461cj,ChaRen,ChRe0012@stud.hs-kl.de,Charlotte,Renard,2020-02-21,male,2021-01-08,active,,user,Gert-Koch II-Ring 56,42923,Aachen
jtpaovq3,RicSpe,RiSp0034@stud.hs-kl.de,Richard,Spence,1976-01-22,diverse,2020-10-04,inactive,,user,Täschestr. 409,09293,Tuttlingen
iwp8wey6,AnnRäd,AnRä0044@stud.hs-kl.de,Annamaria,Rädel,1984-01-20,diverse,2020-06-29,inactive,,admin,Schleichplatz 5,84197,Gardelegen
kb692dzi,HanWer,HaWe0093@stud.hs-kl.de,Hans-Rudolf,Werner,1978-04-07,diverse,2021-02-17,active,,user,Rustring 867,79966,Pasewalk
rxupdo1r,RaiKli,RaKl0039@stud.hs-kl.de,Raimund,Klingelhöfer,1982-07-17,diverse,2021-04-27,active,,admin,Hans-Otto-Kitzmann-Ring 566,19051,Lübben
b6a2zhkg,MarWil,MaWi0082@stud.hs-kl.de,Mariola,Wilmsen,1995-07-02,male,2020-10-09,banned,,admin,Udo-Girschner-Platz 5,04171,Waren
c9od2yoe,ManGai,MaGa0051@stud.hs-kl.de,Manon,Gaillard,2007-04-27,diverse,2019-12-03,active,,admin,Haufferallee 1,14162,Niesky
tzflfcdl,HenBou,HeBo0005@stud.hs-kl.de,Henriette,Bouvier,1992-01-01,female,2020-09-26,active,,user,Lara-Zahn-Straße 111,76540,Helmstedt
sv4kra0t,HeaHar,HeHa0065@stud.hs-kl.de,Heather,Harrington,1987-02-16,male,2019-07-29,inactive,,admin,Grein Grothstr. 200,89403,Parchim
jlx5rbef,LucDel,LuDe0047@stud.hs-kl.de,Lucy,Delattre,1995-03-27,female,2021-01-13,active,,user,Rustplatz 8,39938,Lobenstein
grw0fgal,TimBod,TiBo0049@stud.hs-kl.de,Timothée,Bodin,1987-01-23,female,2020-10-21,banned,,user,Klaus-Peter-Putz-Weg 0,17832,Melle
ucdm4qss,MarWei,MaWe0003@stud.hs-kl.de,Martina,Weiß,1980-09-10,diverse,2020-09-14,banned,,admin,Stiffelring 6,11807,Dachau
t638ck8b,ValHör,VaHö0058@stud.hs-kl.de,Valentina,Hörle,1997-11-09,diverse,2020-02-01,banned,,admin,Dippelstr. 073,41881,Neustadt am Rübenberge
3da1woo7,XavFis,XaFi0036@stud.hs-kl.de,Xavier,Fischer,2004-06-25,female,2021-03-09,banned,,admin,Tanja-Graf-Gasse 42,06936,Bautzen
uyvz2v7d,EmiHil,EmHi0031@stud.hs-kl.de,Emily,Hill,2003-06-03,diverse,2020-09-06,active,,user,Werner-Geisler-Gasse 5/5,36238,Witzenhausen
fbikog3i,JoeWat,JoWa0079@stud.hs-kl.de,Joel,Watson,2006-04-06,female,2021-03-29,inactive,,user,Adelinde-Heinrich-Gasse 204,97612,Bremen
qc8wigkd,IreRin,IrRi0092@stud.hs-kl.de,Irene,Ring,2002-07-01,diverse,2020-06-01,active,,admin,Thiesstr. 1,66892,Uelzen
um4246w9,SigNeu,SiNe0088@stud.hs-kl.de,Sigrun,Neureuther,1983-09-13,female,2021-04-04,active,,admin,Heuserring 4/9,72077,Erkelenz
wcmnvitt,LisGri,LiGr0041@stud.hs-kl.de,Lisa,Griffin,1994-08-31,male,2019-09-16,inactive,,admin,Ottfried-Stey-Gasse 8/5,75844,Tecklenburg
a0khvymp,ChrJac,ChJa0026@stud.hs-kl.de,Christelle,Jacquot,2014-11-30,female,2020-02-11,inactive,,admin,Ladeckstr. 3,67671,Saarbrücken
6uusw1rx,JosRem,JoRe0085@stud.hs-kl.de,Joséphine,Remy,2012-04-14,diverse,2021-05-31,active,,admin,Katy-Haase-Gasse 4,27397,Höxter
a5d38fdt,IsaDuh,IsDu0042@stud.hs-kl.de,Isabelle,Duhamel,1981-02-19,male,2020-08-25,banned,,user,Buttering 7,93591,Halberstadt
ha0g1jo7,SusKuh,SuKu0024@stud.hs-kl.de,Susan,Kuhl,1995-10-02,female,2020-04-16,inactive,,admin,Marcel-Losekann-Straße 440,10702,Ilmenau
bl7e2syi,AlyHob,AlHo0049@stud.hs-kl.de,Alyssa,Hobbs,1982-03-21,female,2021-03-20,active,,user,Traute-Gnatz-Platz 5,29701,Altötting
4h4njg7x,LudZah,LuZa0047@stud.hs-kl.de,Ludger,Zahn,2012-01-08,diverse,2020-02-15,inactive,,admin,Carolin-Pruschke-Weg 8/7,13207,Forst
yv8ubgnt,LaeDur,LaDu0067@stud.hs-kl.de,Laetitia,Durand,1995-04-24,male,2020-09-30,inactive,,admin,Muzaffer-Klingelhöfer-Ring 455,92181,Fulda
edpj3kx3,MarPoi,MaPo0075@stud.hs-kl.de,Margaud,Poirier,1974-07-14,diverse,2021-06-15,inactive,,admin,Hilma-Dörr-Straße 5/6,21226,Rostock
fc6ghe3e,AndJou,AnJo0082@stud.hs-kl.de,Andrée,Jourdan,1983-12-06,diverse,2020-07-31,inactive,,admin,Viktoria-Löffler-Weg 0,31466,Sankt Goarshausen
ma4tq0di,CodRob,CoRo0031@stud.hs-kl.de,Cody,Robinson,2005-09-26,female,2020-11-10,active,,admin,Ivo-Nette-Platz 6/5,71699,Moers
awizne7m,TylKni,TyKn0079@stud.hs-kl.de,Tyler,Knight,1991-05-23,female,2020-10-11,inactive,,user,Steystraße 4/3,83557,Holzminden
h852j7bf,MicGar,MiGa0018@stud.hs-kl.de,Michael,Garrett,1992-10-06,female,2020-02-14,banned,,user,Lambert-Christoph-Weg 038,44279,Recklinghausen
w0wkra3z,AleFon,AlFo0087@stud.hs-kl.de,Alexandria,Fontaine,1979-03-03,diverse,2021-07-03,banned,,user,Mirella-Ladeck-Gasse 069,90196,Rosenheim
ogu20lv8,LorBeg,LoBe0035@stud.hs-kl.de,Lorraine,Begue,2019-12-13,diverse,2019-08-28,active,,user,Rohtstraße 0/7,91243,Höxter
isvhugag,MicCha,MiCh0047@stud.hs-kl.de,Michèle,Charles,1974-01-18,male,2021-02-28,banned,,user,Magarete-Jockel-Weg 95,10124,Lüneburg
t92o3166,MonPar,MoPa0017@stud.hs-kl.de,Monica,Parker,1995-02-08,male,2019-12-13,inactive,,user,Adele-Gorlitz-Gasse 061,83279,Kronach
9h1ecv89,HorDöh,HoDö0076@stud.hs-kl.de,Horst-Günter,Döhn,2006-05-04,male,2021-06-01,banned,,user,Geislerweg 6/6,91888,Schwäbisch Hall
gbheblh6,VicAub,ViAu0057@stud.hs-kl.de,Victoire,Aubert,2007-04-05,diverse,2021-05-02,active,,user,Herbert-Stoll-Straße 3/4,67399,Vechta
n4z6f6n5,HelWil,HeWi0002@stud.hs-kl.de,Helmuth,Wilmsen,1994-05-27,diverse,2020-10-22,banned,,admin,Marianne-Heinrich-Straße 028,46158,Pasewalk
c6skqzcr,MinRam,MiRa0046@stud.hs-kl.de,Mindy,Ramsey,1982-10-21,male,2021-03-13,inactive,,admin,Neuschäfergasse 85,40459,Querfurt
i43fwyak,SweTha,SwTh0018@stud.hs-kl.de,Swetlana,Thanel,2000-03-12,male,2021-05-27,active,,user,Frankeplatz 5,30074,Flöha
8c2e9b91,LarNet,LaNe0078@stud.hs-kl.de,Lara,Nette,1996-02-02,female,2020-10-17,banned,,user,Emine-Rudolph-Weg 2,42275,Hünfeld
3i4cuk9n,RobPöl,RoPö0005@stud.hs-kl.de,Roberto,Pölitz,2001-03-30,diverse,2021-01-18,inactive,,user,Bolanderweg 8/9,43525,Fulda
fy9vuh87,AngGib,AnGi0052@stud.hs-kl.de,Angela,Gibson,1974-11-13,diverse,2020-05-21,banned,,admin,Katarzyna-Dussen van-Platz 4,31273,Kassel
p31i4rr8,KarKei,KaKe0038@stud.hs-kl.de,Karen,Keith,2006-05-02,female,2019-07-27,active,,user,Lothar-Mohaupt-Ring 77,92757,Bitterfeld
e4y0rchk,MarLag,MaLa0069@stud.hs-kl.de,Marcelle,Lagarde,1995-10-04,diverse,2020-11-24,inactive,,admin,Irina-Mude-Platz 2,56058,Borna
a9ow6ptb,AshPer,AsPe0019@stud.hs-kl.de,Ashley,Perez,1977-03-05,female,2020-09-24,active,,user,Junckenring 66,93371,Kyritz
gkf1tdpk,AméLel,AmLe0025@stud.hs-kl.de,Amélie,Leleu,2008-05-17,male,2021-03-07,active,,admin,Bolnbachstraße 8/8,09503,Schwandorf
rqeo1gvs,JerDix,JeDi0011@stud.hs-kl.de,Jeremy,Dixon,2011-12-25,female,2020-07-06,active,,admin,Hornigring 999,96056,Mainburg
ifnfhmmp,CamSim,CaSi0037@stud.hs-kl.de,Camille,Simon,2013-02-24,male,2020-08-23,inactive,,user,Kunigunda-Beyer-Allee 63,22759,Riesa
wy4pik1w,MarWer,MaWe0034@stud.hs-kl.de,Marlies,Werner,1979-04-23,male,2021-01-26,banned,,admin,Ester-Bolander-Platz 8,77852,Badoberan
gosquv95,WalGer,WaGe0022@stud.hs-kl.de,Walentina,Gertz,1983-07-14,male,2020-12-01,inactive,,admin,Edward-Pechel-Weg 56,91856,Suhl
b0xe96ta,KunLan,KuLa0053@stud.hs-kl.de,Kuno,Lange,2003-03-21,diverse,2020-05-23,banned,,admin,Heinstr. 955,03752,Meiningen
f51ymhim,GudBol,GuBo0093@stud.hs-kl.de,Gudrun,Bolzmann,1978-05-24,diverse,2020-04-19,active,,user,Hübelring 8/6,23251,Regensburg
c4oxx3hx,BreAll,BrAl0059@stud.hs-kl.de,Brent,Allison,1991-08-02,female,2020-05-12,inactive,,user,Dussen vanstraße 77,60769,Neustrelitz
kbldxyqv,AmyBro,AmBr0015@stud.hs-kl.de,Amy,Brown,2004-06-07,male,2020-08-29,active,,user,Schmidtkeallee 10,01329,Cuxhaven
c27fe6ga,CorBar,CoBa0024@stud.hs-kl.de,Corinne,Baron,1985-06-13,male,2020-02-09,active,,admin,Cathrin-Bolander-Ring 917,46908,Backnang
zidm03sq,AnnBru,AnBr0037@stud.hs-kl.de,Anni,Bruder,2014-06-19,diverse,2020-10-05,banned,,admin,Haeringring 0,10577,Hannover
lqajgvk1,CélBig,CéBi0093@stud.hs-kl.de,Célina,Bigot,1975-06-09,diverse,2020-07-25,active,,admin,Mansplatz 266,80629,Erfurt
84d949lh,ChrCha,ChCh0046@stud.hs-kl.de,Christina,Chan,2013-11-07,male,2019-07-22,active,,user,Ann-Pieper-Ring 7/8,43193,Rochlitz
j385r3v4,MaxSöl,MaSö0092@stud.hs-kl.de,Maximilian,Sölzer,2020-04-17,male,2019-12-01,active,,user,van der Dussenplatz 585,08339,Werdau
n4ulskiq,ElzRog,ElRo0078@stud.hs-kl.de,Elzbieta,Rogner,2004-01-16,male,2019-11-04,banned,,user,Rustgasse 795,62413,Gießen
mnwlmi0k,EmiJam,EmJa0035@stud.hs-kl.de,Emily,James,1984-12-29,male,2019-08-01,active,,admin,Löfflerplatz 90,26763,Nördlingen
s7lk2rys,MauLe ,MaLe0063@stud.hs-kl.de,Maurice,Le Gall,1987-06-04,female,2020-11-17,banned,,admin,Heinz Dieter-Lindner-Platz 933,31561,Wolfratshausen
3ebx6peh,JulPhi,JuPh0097@stud.hs-kl.de,Julien,Philippe,2016-04-19,diverse,2019-09-20,inactive,,admin,Roland-Zirme-Gasse 489,34306,Oschatz
rtsa2oqb,CarKüh,CaKü0097@stud.hs-kl.de,Carlos,Kühnert,2020-03-29,diverse,2021-05-10,active,,admin,Valeska-Bärer-Straße 83,01468,Greiz
72ti81cy,DorMen,DoMe0086@stud.hs-kl.de,Dorothee,Mentzel,2005-12-27,female,2020-01-14,inactive,,admin,Fiebigweg 2,21142,Vilsbiburg
k6j3r7hu,MinKra,MiKr0074@stud.hs-kl.de,Minna,Krause,2009-08-30,female,2021-05-01,active,,user,Veronica-Drewes-Platz 1,62953,Böblingen
5kke03t4,GitDit,GiDi0043@stud.hs-kl.de,Gitta,Ditschlerin,2004-01-24,male,2020-03-10,active,,user,Hartungallee 1,89674,Lüdinghausen
qreqwf6e,RyaTur,RyTu0048@stud.hs-kl.de,Ryan,Turner,2003-06-18,female,2020-11-04,active,,user,Valerij-Heinrich-Straße 103,17091,Burgdorf
i245cxtt,PhiMar,PhMa0091@stud.hs-kl.de,Philippine,Marion,1995-03-02,female,2020-12-28,active,,admin,Walentina-Reuter-Weg 50,90949,Neuruppin
eyc26i4q,FraThi,FrTh0066@stud.hs-kl.de,François,Thibault,1986-11-05,female,2020-01-17,active,,admin,Sören-Lorch-Gasse 2,38748,Brand
xvuv9gts,AmaMis,AmMi0008@stud.hs-kl.de,Amalie,Misicher,2011-09-11,male,2019-10-07,active,,user,Rupert-Killer-Ring 681,20648,Osterburg
16c5j7d5,AliGil,AlGi0003@stud.hs-kl.de,Alix,Gillet,2008-06-16,male,2020-12-13,active,,user,Carin-Trubin-Weg 432,93836,Pfaffenhofen an der Ilm
qj6rmzb5,SheFox,ShFo0045@stud.hs-kl.de,Shelly,Fox,1973-12-27,male,2021-01-29,active,,admin,Schaafplatz 2,23499,Zschopau
5i84bp3y,IsaLam,IsLa0024@stud.hs-kl.de,Isaac,Lamy,1998-11-06,female,2021-04-18,active,,user,Textorplatz 6/8,70659,Günzburg
kuah5nbe,KelSin,KeSi0054@stud.hs-kl.de,Kelly,Singh,2011-01-12,male,2020-04-01,banned,,admin,Folker-Blümel-Ring 44,06905,Groß-Gerau
xopwfjxo,RicRos,RiRo0022@stud.hs-kl.de,Rico,Roskoth,1983-07-03,diverse,2021-07-07,banned,,user,Schmiedtallee 1/6,34572,Fallingbostel
tyuow2y5,HanKäs,HaKä0022@stud.hs-kl.de,Hanny,Käster,1973-11-21,female,2020-05-25,inactive,,user,Hansjörg-Benthin-Weg 4,70126,Sebnitz
49gm1qmz,MauNor,MaNo0026@stud.hs-kl.de,Maurice,Normand,2004-11-01,male,2020-08-10,active,,admin,Zobelstraße 6/1,79854,Soltau
4jbxzn63,ÉmiNev,ÉmNe0084@stud.hs-kl.de,Émile,Neveu,1985-10-12,diverse,2021-02-19,active,,admin,Röhrichtallee 15,99157,Freudenstadt
rfjzgr1n,EliJon,ElJo0081@stud.hs-kl.de,Elizabeth,Jones,2014-08-22,diverse,2020-02-20,active,,admin,Irmgard-Süßebier-Straße 300,77594,Merseburg
ccxygjz1,MarTex,MaTe0086@stud.hs-kl.de,Marcel,Texier,2006-05-22,diverse,2020-05-09,inactive,,admin,Gutering 841,49133,Erding
4i3uzmgu,JeaBac,JeBa0024@stud.hs-kl.de,Jeanette,Bachmann,1984-11-02,female,2020-06-12,banned,,admin,Eberhardtplatz 956,45884,Wittenberg
5bzvmz5e,OliBar,OlBa0035@stud.hs-kl.de,Olivier,Barthelemy,1987-08-01,male,2019-11-18,banned,,user,Jann-Kuhl-Allee 837,73828,Soltau
ctqzsm81,DinDav,DiDa0075@stud.hs-kl.de,Dina,Davids,1995-05-29,female,2020-01-14,inactive,,admin,Haufferplatz 15,70400,Altentreptow
t3fcg5hg,GraNol,GrNo0054@stud.hs-kl.de,Grace,Nolan,2006-10-27,diverse,2019-10-14,inactive,,admin,Kasimir-Ritter-Ring 133,32195,Rochlitz
2jc5tsqe,HanLöc,HaLö0082@stud.hs-kl.de,Hans-Rainer,Löchel,1995-12-27,female,2021-03-25,inactive,,user,Canan-Kambs-Gasse 90,89370,Aschaffenburg
adppn7y0,DenPin,DePi0048@stud.hs-kl.de,Denise,Pineau,2007-01-30,female,2020-02-19,banned,,admin,Keudelallee 864,50887,Wolfenbüttel
8ixc3n16,GréBri,GrBr0049@stud.hs-kl.de,Grégoire,Briand,2006-04-24,male,2020-05-16,banned,,user,Sepp-Ruppersberger-Platz 1,29515,Saarlouis
zibdzv3t,KarDeh,KaDe0055@stud.hs-kl.de,Karl-Josef,Dehmel,2009-05-04,female,2021-04-20,banned,,user,Pergandering 584,70821,Hagenow
01mbw0qz,JesGon,JeGo0066@stud.hs-kl.de,Jessica,Gonzalez,2015-11-15,female,2021-02-11,inactive,,user,Klappstraße 8,45066,Diepholz
z88mpgmu,AdrPer,AdPe0055@stud.hs-kl.de,Adrien,Perret,2010-02-16,female,2019-07-22,banned,,user,Schleichstraße 0,27866,Fallingbostel
bsmg6fyc,AriMed,ArMe0034@stud.hs-kl.de,Ariel,Medina,2009-12-06,male,2019-08-09,banned,,user,Jaqueline-Schüler-Straße 20,19417,Weißwasser
0kw73up7,JacLov,JaLo0083@stud.hs-kl.de,Jacob,Love,1998-05-09,female,2020-05-24,active,,user,Aleksandra-Reising-Straße 1,06508,Herzberg
us8tzui6,GérLes,GéLe0003@stud.hs-kl.de,Gérard,Lesage,2005-03-01,diverse,2019-09-03,active,,admin,Mansweg 0,80571,Darmstadt
hoso69ms,VinVal,ViVa0023@stud.hs-kl.de,Vincent,Valette,2006-05-06,male,2020-06-10,active,,user,Philippe-Zorbach-Ring 09,84577,Erfurt
5f8z3wt1,BerHol,BeHo0059@stud.hs-kl.de,Bernt,Holt,1994-09-01,female,2020-01-14,inactive,,user,Mira-Rose-Allee 94,86158,Schwandorf
8ppal9xw,JamKir,JaKi0056@stud.hs-kl.de,Jamie,Kirby,2017-06-02,diverse,2021-03-07,banned,,admin,Markus-Hethur-Gasse 50,71753,Grimmen
zb03g1w1,ShaWil,ShWi0051@stud.hs-kl.de,Shane,Wilson,1997-12-13,diverse,2021-02-11,active,,user,Hillerring 1/4,02136,Grimmen
fdoh7h9l,JacAnd,JaAn0023@stud.hs-kl.de,Jacqueline,Anderson,2007-05-21,male,2020-12-13,banned,,user,Kläre-Austermühle-Platz 624,64829,Cottbus
e57g9f1y,WalZor,WaZo0006@stud.hs-kl.de,Walburga,Zorbach,2011-07-04,male,2020-05-13,inactive,,admin,Bonbachstraße 532,12064,Miesbach
cdhnpigl,HenBes,HeBe0091@stud.hs-kl.de,Henriette,Besnard,2006-08-25,diverse,2021-04-01,active,,admin,Heckerstraße 3/0,47844,Illertissen
h6ejvv0n,TarFra,TaFr0077@stud.hs-kl.de,Tara,Frazier,2008-11-10,diverse,2021-06-09,inactive,,admin,Ada-Tschentscher-Platz 294,67491,Freital
mk5ui0ao,RanRoy,RaRo0019@stud.hs-kl.de,Randall,Roy,1980-02-05,female,2019-09-03,banned,,admin,Heringallee 326,51314,Waren
